gene_id	day1_1	day1_2	day1_3	day60_1	day60_2	day60_3
FBgn0053217	134	133	848	758	555	54
FBgn0053218	392	276	69	72	82	157
FBgn0053221	115	57	18	32	28	46
FBgn0053222	24	21	11	2	15	10
FBgn0053223	489	287	89	103	102	195
FBgn0053225	271	186	25	51	81	108
FBgn0053230	318	338	616	624	534	127
FBgn0053233	477	281	73	69	114	191
FBgn0053234	312	196	54	40	64	125
FBgn0053252	171	109	19	17	47	68
FBgn0053258	393	338	3348	2086	5017	157
FBgn0053267	53	37	8	15	25	21
FBgn0053276	22	38	106	102	108	9
FBgn0053278	347	214	63	65	63	139
FBgn0053281	2537	2156	175	135	231	1015
FBgn0053284	3130	1980	429	580	609	1252
FBgn0053285	405	264	41	81	92	162
FBgn0053286	595	352	84	74	58	238
FBgn0053287	537	340	61	83	74	215
FBgn0053293	2132	1326	295	402	422	853
FBgn0053294	74	63	32	22	31	29
FBgn0053296	68	72	10	20	15	27
FBgn0053300	27	32	7	5	13	11
FBgn0053302	39	27	8	19	11	15
FBgn0053303	700	657	3309	2988	2542	280
FBgn0053306	2	17	643	386	634	1
FBgn0053307	23	15	206	90	234	9
FBgn0053309	387	236	48	58	55	155
FBgn0053310	53	57	7	15	10	21
FBgn0053318	259	141	38	71	66	104
FBgn0053319	286	376	52	105	73	114
FBgn0053322	1037	591	148	176	174	415
FBgn0053329	454	434	295	179	382	181
FBgn0053340	16965	10296	2285	3125	3303	6786
FBgn0053458	52	44	1	0	0	21
FBgn0053459	34	31	0	0	0	13
FBgn0053460	50	59	21	15	23	20
FBgn0053465	69	41	4	6	7	27
FBgn0053468	9	18	39	15	56	3
FBgn0053469	6	23	44	20	42	2
FBgn0053474	7	5	16	17	22	3
FBgn0053481	474	481	100	92	139	190
FBgn0053489	414	276	70	84	56	166
FBgn0053490	605	410	80	114	71	242
FBgn0053493	1572	1335	334	195	334	629
FBgn0053497	748	200	234	161	237	299
FBgn0053505	236	426	2163	1985	1836	94
FBgn0053506	342	280	1235	1323	1094	137
FBgn0053508	76	99	31	28	38	30
FBgn0053511	822	646	208	131	249	329
FBgn0053512	157	155	37	21	13	63
FBgn0053513	229	247	32	32	62	91
FBgn0053514	482	596	384	183	306	193
FBgn0053516	282	266	85	76	129	113
FBgn0053517	115	88	10	12	18	46
FBgn0053519	22917	24527	824	588	874	9167
FBgn0053523	3907	3411	3053	2768	2723	1563
FBgn0053527	142	166	5	13	16	57
FBgn0053530	335	161	18	18	66	134
FBgn0053531	120	116	5	4	13	48
FBgn0053532	17	36	447	250	376	7
FBgn0053533	1203	1244	855	621	948	481
FBgn0053542	0	7	60	10	39	0
FBgn0053543	257	255	50	57	65	103
FBgn0053547	724	811	138	124	145	290
FBgn0053548	657	701	271	246	363	263
FBgn0053552	61	40	14	26	16	24
FBgn0053554	403	506	1864	2009	1493	161
FBgn0053556	2818	3100	419	402	650	1127
FBgn0053557	46	26	9	0	21	18
FBgn0053558	1240	1175	2266	2205	1663	496
FBgn0053635	69	85	315	327	253	28
FBgn0053639	209	189	19	9	8	83
FBgn0053653	1330	1352	377	334	463	532
FBgn0053664	247	147	47	68	54	99
FBgn0053665	169	89	29	30	31	68
FBgn0053666	102	62	16	20	25	41
FBgn0053667	185	134	16	30	35	74
FBgn0053668	112	71	17	17	20	45
FBgn0053669	183	98	34	31	25	73
FBgn0053673	26	12	2	9	11	10
FBgn0053696	56	45	4	10	9	22
FBgn0053704	778	535	123	156	187	311
FBgn0053710	76	33	10	9	11	30
FBgn0053723	25	35	14	8	11	10
FBgn0053773	83	43	9	13	7	33
FBgn0053774	32	45	63	90	85	13
FBgn0053801	0	0	38	28	37	0
FBgn0053813	0	0	12	11	11	0
FBgn0053816	0	0	39	42	24	0
FBgn0053861	0	0	15	12	15	0
FBgn0053868	16	10	29	29	29	6
FBgn0053926	33	42	2210	1196	2148	13
FBgn0053963	11	25	9	5	6	4
FBgn0053966	257	336	90	74	124	103
FBgn0053969	252	222	860	753	798	101
FBgn0053970	719	929	517	371	727	288
FBgn0053977	62	48	246	281	307	25
FBgn0053978	1601	1940	159	145	197	641
FBgn0053988	523	519	54	64	66	209
FBgn0053993	268	196	32	31	43	107
FBgn0054001	31	27	188	269	198	12
FBgn0054008	12	14	144	173	104	5
FBgn0054012	346	193	50	88	86	138
FBgn0054015	172	163	526	619	517	69
FBgn0054021	514	280	67	115	94	205
FBgn0054025	74	36	14	15	7	29
FBgn0054026	69	61	322	267	382	28
FBgn0054027	29	23	11	6	2	12
FBgn0054029	114	50	16	36	27	46
FBgn0054030	34	11	4	7	0	14
FBgn0054031	7	6	14	22	14	3
FBgn0054034	2021	871	528	678	829	808
FBgn0054038	109	94	1	6	3	43
FBgn0054039	125	148	386	418	371	50
FBgn0054040	142	169	273	352	289	57
FBgn0054041	173	77	64	45	119	69
FBgn0054043	214	146	456	385	784	86
FBgn0054049	131	79	15	26	42	52
FBgn0054054	57	41	143	99	155	23
FBgn0054056	302	356	77	68	126	121
FBgn0054057	58	27	10	6	19	23
FBgn0058002	3080	3146	1287	1330	1446	1232
FBgn0058006	1386	853	857	796	677	554
FBgn0058045	1914	2062	6176	6198	5859	765
FBgn0058053	102	70	24	23	15	41
FBgn0058064	140	92	21	11	35	56
FBgn0058172	49	40	7	8	7	19
FBgn0058178	844	739	595	528	510	338
FBgn0058191	1596	1631	4069	3880	3464	638
FBgn0058198	833	1318	76	101	122	333
FBgn0058263	645	735	1474	1507	1425	258
FBgn0058298	90	119	30	42	43	36
FBgn0058470	114	97	70	52	84	46
FBgn0060296	875	975	468	315	481	350
FBgn0061188	137	61	31	28	33	55
FBgn0061196	450	314	61	79	71	180
FBgn0061197	9407	5745	1271	1490	1734	3763
FBgn0061198	139	130	461	451	381	56
FBgn0061200	1254	1529	3533	3507	2577	502
FBgn0061435	615	338	92	109	131	246
FBgn0061469	2586	2181	2007	1922	1796	1034
FBgn0061476	86	89	1529	1497	1148	34
FBgn0061492	330	352	870	982	826	132
FBgn0061515	3477	2582	6667	6998	5579	1391
FBgn0062411	56	61	16	21	20	22
FBgn0062440	889	639	1163	1287	1101	356
FBgn0062442	2402	2431	3356	3375	3375	961
FBgn0062449	853	659	1439	1470	1207	341
FBgn0062565	13	12	27	17	52	5
FBgn0062928	405	386	738	759	806	162
FBgn0062961	115	123	58	27	51	46
FBgn0062978	4757	4364	581	556	662	1903
FBgn0063261	772	524	143	129	163	309
FBgn0063368	106	79	56	37	61	42
FBgn0063492	383	270	1045	924	865	153
FBgn0063493	313	316	1192	696	1142	125
FBgn0063494	599	659	2311	1927	2226	240
FBgn0063496	210	199	25	22	21	84
FBgn0063497	1692	2025	998	545	1064	677
FBgn0063498	64	90	38	26	39	25
FBgn0063649	427	562	229	171	270	171
FBgn0063670	534	541	1244	1423	1555	214
FBgn0063923	615	508	344	204	385	246
FBgn0064225	43422	51694	108458	96020	113528	17369
FBgn0064237	299	277	170	92	179	120
FBgn0064766	905	863	1771	1646	1364	362
FBgn0064912	3466	1920	437	540	704	1387
FBgn0065035	107	167	812	808	683	43
FBgn0065110	36	42	10	7	17	14
FBgn0066084	19095	20157	39543	39591	44722	7638
FBgn0066101	2572	2547	1849	1563	2322	1029
FBgn0066114	312	294	944	1077	858	125
FBgn0066292	87	87	23	30	35	35
FBgn0066293	19	23	8	9	13	8
FBgn0067102	1063	1124	1630	1665	1455	425
FBgn0067317	131	43	9	22	23	52
FBgn0067628	97	93	344	350	281	39
FBgn0067629	115	127	859	942	772	46
FBgn0067779	679	843	1117	1110	924	272
FBgn0067861	291	260	95	82	102	116
FBgn0067864	632	723	1304	1082	989	253
FBgn0069242	762	598	1366	1383	1467	305
FBgn0069354	3869	2623	611	768	834	1548
FBgn0069913	1839	1188	251	365	372	736
FBgn0069923	1395	1398	753	963	1051	558
FBgn0069938	372	224	48	67	88	149
FBgn0069969	388	355	135	126	155	155
FBgn0069973	773	862	66	88	123	309
FBgn0082582	30183	34115	1369	1245	1242	12073
FBgn0082598	2632	3009	9898	9823	7734	1053
FBgn0082831	848	893	2565	2368	1718	339
FBgn0082961	22	25	7	11	8	9
FBgn0082980	12	29	12	5	3	5
FBgn0083027	254	224	114	110	114	101
FBgn0083068	352	262	251	220	237	141
FBgn0083141	146	99	42	24	61	58
FBgn0083167	12593	13217	3524	3666	3907	5037
FBgn0083228	776	889	90	84	112	310
FBgn0083943	1271	727	188	234	260	509
FBgn0083945	459	243	42	66	71	184
FBgn0083946	500	281	67	77	86	200
FBgn0083949	181	183	34	21	49	72
FBgn0083950	194	235	41	45	39	77
FBgn0083951	16	19	1	1	3	6
FBgn0083956	4186	4312	1029	860	1199	1674
FBgn0083960	234	147	40	14	33	93
FBgn0083961	357	370	561	544	543	143
FBgn0083962	879	853	1720	1472	1355	352
FBgn0083963	190	161	16	26	24	76
FBgn0083966	197	65	54	18	90	79
FBgn0083968	661	757	1598	1555	1593	264
FBgn0083970	268	266	105	124	125	107
FBgn0083972	1527	969	205	103	145	611
FBgn0083973	19	14	4	4	8	8
FBgn0083975	171	141	25	29	22	68
FBgn0083977	222	181	40	43	70	89
FBgn0083978	24	24	6	13	6	9
FBgn0083985	53	36	323	330	320	21
FBgn0083987	4	1	82	57	51	1
FBgn0083991	134	197	13	12	27	54
FBgn0084001	12	12	1	2	3	5
FBgn0084008	127	95	15	18	21	51
FBgn0084017	4	10	42	47	31	2
FBgn0084049	51	17	14	14	7	20
FBgn0085188	684	815	2513	2743	2280	274
FBgn0085190	601	368	64	89	122	240
FBgn0085192	86	124	519	576	567	34
FBgn0085194	51	58	12	15	18	20
FBgn0085196	412	256	37	63	76	165
FBgn0085197	7410	4921	1062	1646	1818	2964
FBgn0085198	77	55	8	32	13	31
FBgn0085199	294	150	39	33	52	118
FBgn0085200	50	41	10	6	6	20
FBgn0085201	2872	2832	47	75	84	1149
FBgn0085202	140	78	19	19	24	56
FBgn0085203	27	39	314	272	302	11
FBgn0085209	17	25	7	11	5	7
FBgn0085210	205	145	26	37	35	82
FBgn0085211	93	78	11	21	23	37
FBgn0085212	142	104	327	369	322	57
FBgn0085217	223	155	37	62	42	89
FBgn0085220	247	192	435	487	486	99
FBgn0085224	71	86	1054	1083	972	28
FBgn0085225	1473	875	0	0	0	589
FBgn0085228	204	50	0	0	3	82
FBgn0085233	274	117	22	47	38	109
FBgn0085234	415	376	4	1	1	166
FBgn0085235	39	57	0	0	0	15
FBgn0085237	392	420	118	114	170	157
FBgn0085239	360	279	55	80	83	144
FBgn0085241	12	3	1204	1451	2092	5
FBgn0085242	25	40	126	165	118	10
FBgn0085244	82	115	398	294	482	33
FBgn0085246	22290	11047	6	1	3	8916
FBgn0085249	6360	5145	17799	6653	14593	2544
FBgn0085256	1352	1092	432	425	793	541
FBgn0085259	97	65	13	22	17	39
FBgn0085260	21	13	51	46	31	8
FBgn0085261	124	129	361	213	406	50
FBgn0085267	96	86	23	39	27	38
FBgn0085274	143	132	18	24	22	57
FBgn0085277	346	155	0	0	0	138
FBgn0085282	39	57	7	8	10	16
FBgn0085284	14	10	26	40	36	5
FBgn0085285	106	120	31	42	84	42
FBgn0085287	161	131	22	30	47	64
FBgn0085290	14	42	446	532	412	5
FBgn0085291	12	11	32	27	22	5
FBgn0085298	95	95	22	42	22	38
FBgn0085303	455	269	70	70	98	182
FBgn0085308	77	89	10	27	20	31
FBgn0085312	103	113	25	25	41	41
FBgn0085315	240	187	36	71	63	96
FBgn0085316	423	263	62	76	69	169
FBgn0085317	96	115	74	52	50	38
FBgn0085318	82	75	6	16	19	33
FBgn0085319	6	0	41	22	52	2
FBgn0085320	52	20	90	49	71	21
FBgn0085321	522	272	94	93	115	209
FBgn0085322	107	131	246	233	273	43
FBgn0085325	72	67	0	3	0	29
FBgn0085327	407	248	54	94	65	163
FBgn0085329	112	77	16	29	19	45
FBgn0085331	16	29	6	1	3	6
FBgn0085336	46	37	17	15	13	18
FBgn0085337	400	194	65	80	89	160
FBgn0085345	29	17	8	12	16	12
FBgn0085352	16	17	4	8	3	6
FBgn0085354	757	793	495	371	587	303
FBgn0085356	1733	1707	48	13	50	693
FBgn0085357	15	23	8	6	5	6
FBgn0085358	0	0	462	215	333	0
FBgn0085359	231	236	2111	1819	2454	92
FBgn0085360	808	767	183	121	179	323
FBgn0085362	0	0	304	37	19	0
FBgn0085369	107	100	18	17	19	43
FBgn0085370	4527	3247	1836	1637	1615	1811
FBgn0085371	22	20	6	5	1	9
FBgn0085376	323	469	100	66	98	129
FBgn0085377	350	362	554	713	609	140
FBgn0085380	299	311	41	43	23	120
FBgn0085382	224	205	27	20	30	89
FBgn0085383	301	270	28	34	52	120
FBgn0085384	658	754	99	119	161	263
FBgn0085385	67	78	28	6	15	27
FBgn0085386	197	183	37	18	27	79
FBgn0085387	500	713	53	57	50	200
FBgn0085390	1400	1064	252	281	296	560
FBgn0085391	731	745	88	84	91	292
FBgn0085395	115	145	20	18	24	46
FBgn0085396	247	183	58	51	56	99
FBgn0085397	249	206	20	26	32	99
FBgn0085399	432	342	37	29	50	173
FBgn0085400	404	342	160	115	208	161
FBgn0085404	4780	1968	7	19	24	1912
FBgn0085405	1335	939	679	506	598	534
FBgn0085407	328	347	48	27	63	131
FBgn0085408	2039	1954	667	523	806	815
FBgn0085409	333	360	105	69	105	133
FBgn0085410	197	167	69	62	93	79
FBgn0085411	57	73	9	2	5	23
FBgn0085412	926	965	251	156	276	370
FBgn0085413	428	433	69	77	61	171
FBgn0085414	619	612	81	63	100	248
FBgn0085417	28	56	13	3	21	11
FBgn0085420	94	111	16	7	16	37
FBgn0085421	1041	1011	378	272	417	416
FBgn0085422	174	125	24	30	24	69
FBgn0085423	1339	1544	2601	2008	1787	536
FBgn0085425	642	731	152	153	198	257
FBgn0085426	239	285	66	79	118	96
FBgn0085427	2595	2747	510	383	655	1038
FBgn0085428	175	174	885	395	880	70
FBgn0085430	614	793	1906	1813	1383	246
FBgn0085431	176	175	13	18	25	70
FBgn0085432	1857	1847	519	417	460	743
FBgn0085434	1227	1365	261	228	338	491
FBgn0085442	7693	6899	2993	2723	2648	3077
FBgn0085444	362	397	1688	1867	1346	145
FBgn0085446	8077	8399	3753	2548	4285	3231
FBgn0085447	45	38	8	2	8	18
FBgn0085450	606	500	314	237	330	242
FBgn0085452	30	37	112	119	143	12
FBgn0085453	963	841	1603	1403	1769	385
FBgn0085454	1218	762	157	184	187	487
FBgn0085455	894	745	528	285	733	358
FBgn0085460	62	54	9	16	8	25
FBgn0085461	348	208	42	48	65	139
FBgn0085462	246	181	48	38	47	98
FBgn0085464	246	137	49	61	50	98
FBgn0085466	111	79	1	0	2	44
FBgn0085468	148	89	44	59	39	59
FBgn0085475	96	84	52	27	42	38
FBgn0085476	109	68	11	17	10	44
FBgn0085478	979	1028	1755	1828	1398	392
FBgn0085479	1205	877	192	284	304	482
FBgn0085481	56	36	15	5	18	22
FBgn0085482	46	19	12	10	8	18
FBgn0085485	11	14	61	34	70	4
FBgn0085486	962	627	148	154	241	385
FBgn0085488	405	212	110	86	77	162
FBgn0085489	191	147	45	30	77	76
FBgn0085491	121	94	16	13	14	48
FBgn0085570	14	11	2	7	4	5
FBgn0085638	337	314	561	501	465	135
FBgn0085771	300	255	59	184	161	120
FBgn0085786	2	3	32	36	26	1
FBgn0085812	17	23	1	11	6	7
FBgn0085819	91	163	59	65	70	36
FBgn0086129	707	735	2446	2407	2017	283
FBgn0086130	147	212	990	895	891	59
FBgn0086200	26	15	5	5	4	10
FBgn0086251	176	249	3268	3212	2433	70
FBgn0086253	50	58	1344	1348	1069	20
FBgn0086254	8178	7954	11302	10547	9360	3271
FBgn0086346	2985	2582	4409	3142	4505	1194
FBgn0086347	1348	1527	2797	2294	2548	539
FBgn0086348	1759	1613	57	33	63	704
FBgn0086350	47	90	2450	2444	1683	19
FBgn0086355	18184	20654	14256	14259	13158	7274
FBgn0086356	141	222	5650	5568	4126	56
FBgn0086357	3469	3220	6299	5310	5178	1388
FBgn0086358	1257	1178	3120	2884	2389	503
FBgn0086359	1661	1701	1063	974	1076	664
FBgn0086361	1719	1852	3347	2751	2457	688
FBgn0086362	1141	1034	2187	2446	2051	456
FBgn0086367	1266	1141	312	183	340	506
FBgn0086368	152	115	43	27	50	61
FBgn0086378	593	699	1436	1527	1384	237
FBgn0086384	766	986	2382	2301	1944	306
FBgn0086408	327	368	79	70	83	131
FBgn0086443	1131	1348	4105	3788	3602	453
FBgn0086444	174	169	730	689	617	70
FBgn0086445	73	66	701	671	543	29
FBgn0086446	241	271	554	675	593	96
FBgn0086447	84	108	182	122	143	34
FBgn0086448	71	58	345	363	306	28
FBgn0086450	1799	1515	868	502	1018	720
FBgn0086451	382	584	1783	1365	1282	153
FBgn0086472	26230	24913	40426	41423	46101	10492
FBgn0086558	28347	25895	15499	12484	13409	11339
FBgn0086604	750	874	121	109	189	300
FBgn0086605	1035	1026	2029	2049	1784	414
FBgn0086613	167	165	1114	1155	837	67
FBgn0086655	545	629	1096	1158	940	218
FBgn0086657	314	341	1193	1155	1010	126
FBgn0086663	16	20	6	14	14	6
FBgn0086675	461	512	129	102	118	184
FBgn0086676	2042	2039	2723	2465	2665	817
FBgn0086677	321	321	69	90	62	128
FBgn0086679	683	703	1692	1703	1457	273
FBgn0086680	1314	1443	536	418	731	526
FBgn0086681	620	416	81	107	132	248
FBgn0086683	560	474	1901	2012	1605	224
FBgn0086686	1070	935	1947	1722	1477	428
FBgn0086687	7945	7506	32967	23097	33680	3178
FBgn0086690	5186	6493	1122	1021	936	2075
FBgn0086694	453	430	3044	2898	2190	181
FBgn0086695	54	128	2798	2534	2096	21
FBgn0086698	337	370	869	749	649	135
FBgn0086706	7099	7074	10562	8953	10241	2840
FBgn0086707	482	627	2717	2525	2020	193
FBgn0086708	9681	5002	1566	1018	1608	3872
FBgn0086710	14429	16065	30412	26243	31596	5772
FBgn0086712	815	755	1304	1046	1215	326
FBgn0086757	383	442	1143	1248	1037	153
FBgn0086758	540	391	73	98	81	216
FBgn0086778	654	913	111	101	173	262
FBgn0086779	1589	1579	3033	2909	2498	636
FBgn0086784	2388	2300	2085	1819	1822	955
FBgn0086785	296	384	791	742	748	118
FBgn0086855	293	337	2365	2662	1913	117
FBgn0086856	244	243	1084	1161	1047	98
FBgn0086895	259	343	1832	1867	1505	103
FBgn0086898	276	237	486	594	380	110
FBgn0086904	9030	10352	30206	26891	26890	3612
FBgn0086906	19231	21958	1551	1512	1955	7692
FBgn0086907	1490	749	182	223	273	596
FBgn0086908	251	353	1811	1593	1284	100
FBgn0086912	232	411	2431	2417	2025	93
FBgn0086913	152	147	35	34	44	61
FBgn0086915	8859	5657	1213	1686	1797	3544
FBgn0086916	123	89	22	17	30	49
FBgn0087002	1955	2333	8404	4306	7621	782
FBgn0087005	1345	1563	228	331	414	538
FBgn0087008	1017	1296	4720	4790	3571	407
FBgn0087011	670	482	155	130	205	268
FBgn0087012	787	687	117	96	151	315
FBgn0087013	6983	7010	12141	9602	10338	2793
FBgn0087021	41	63	2424	2425	2161	16
FBgn0087039	467	444	825	908	749	187
FBgn0087040	222	304	14980	15247	12209	89
FBgn0243486	433	363	38	32	30	173
FBgn0243511	1461	1097	1902	2126	1759	585
FBgn0243513	87	85	344	364	235	35
FBgn0243514	102	120	19	10	29	41
FBgn0243516	2337	1731	1438	1267	1248	935
FBgn0250732	1183	1208	1876	1725	1395	473
FBgn0250753	14043	13424	25856	24800	22593	5617
FBgn0250754	870	781	2059	2154	1673	348
FBgn0250755	132	124	559	465	397	53
FBgn0250786	1527	1677	5096	4648	3787	611
FBgn0250788	5371	5753	3953	2845	4161	2149
FBgn0250814	32951	39177	12169	11097	12835	13180
FBgn0250815	1038	1288	15228	6536	13670	415
FBgn0250816	245	278	3054	3228	2370	98
FBgn0250817	134	67	15	29	25	54
FBgn0250819	5941	6622	403	272	503	2376
FBgn0250820	937	799	2192	2036	1949	375
FBgn0250821	669	374	99	148	143	267
FBgn0250822	559	373	96	109	141	223
FBgn0250823	7093	5551	4467	4505	3820	2837
FBgn0250824	438	251	59	85	113	175
FBgn0250825	987	594	145	156	214	395
FBgn0250826	940	615	124	190	227	376
FBgn0250827	1219	828	161	231	184	488
FBgn0250830	527	707	1897	1811	1523	211
FBgn0250831	572	358	139	141	309	229
FBgn0250832	748	280	205	371	367	299
FBgn0250833	158	111	1	0	0	63
FBgn0250834	950	577	122	194	147	380
FBgn0250836	14	40	50	26	100	6
FBgn0250838	14710	15429	3768	4238	4160	5884
FBgn0250839	194	188	78	57	82	78
FBgn0250841	67	4	378	433	627	27
FBgn0250843	5132	5335	6904	6925	6467	2053
FBgn0250844	3175	2009	481	668	711	1270
FBgn0250845	4685	2918	716	935	940	1874
FBgn0250846	687	544	110	135	130	275
FBgn0250847	336	126	83	81	200	134
FBgn0250848	2332	2191	26734	26222	21253	933
FBgn0250850	274	315	3969	3694	2821	110
FBgn0250862	524	382	5	10	23	209
FBgn0250868	263	247	709	851	794	105
FBgn0250869	3300	4131	6020	5606	4645	1320
FBgn0250871	5995	6397	447	346	626	2398
FBgn0250874	1099	1241	2406	2440	1999	440
FBgn0250904	354	236	84	86	61	141
FBgn0250908	246	246	47	59	46	98
FBgn0250910	171	183	38	40	34	68
FBgn0259099	125	164	21	39	38	50
FBgn0259101	434	366	1319	648	1489	174
FBgn0259108	1191	1527	206	173	248	476
FBgn0259110	798	1032	225	190	248	319
FBgn0259112	61	27	210	273	181	24
FBgn0259113	114	167	2202	2103	1527	46
FBgn0259139	1199	1389	2950	2843	2549	480
FBgn0259140	351	266	24	39	49	140
FBgn0259143	1713	1509	2210	2081	2029	685
FBgn0259145	201	238	21	25	29	80
FBgn0259146	186	177	18	19	25	74
FBgn0259148	256	135	25	53	48	102
FBgn0259150	224	325	31	29	38	89
FBgn0259151	828	537	86	134	133	331
FBgn0259152	598	647	1964	1850	1671	239
FBgn0259163	1647	1627	726	513	763	659
FBgn0259164	871	965	146	214	185	348
FBgn0259166	957	984	1918	1720	1555	383
FBgn0259167	338	213	95	46	91	135
FBgn0259170	6378	5309	1472	1424	1407	2551
FBgn0259171	436	442	197	104	147	174
FBgn0259173	944	976	316	267	313	378
FBgn0259175	802	971	761	429	777	321
FBgn0259176	8806	7318	7083	6695	6061	3523
FBgn0259178	311	296	701	816	659	124
FBgn0259183	147	72	25	22	18	59
FBgn0259184	682	342	69	107	115	273
FBgn0259195	61	25	14	20	14	24
FBgn0259196	51	57	16	13	4	20
FBgn0259198	142	80	33	20	28	57
FBgn0259209	26808	28170	2263	2100	3187	10723
FBgn0259210	321	332	53	73	89	128
FBgn0259211	838	973	180	129	179	335
FBgn0259212	1447	1521	3477	3427	2831	579
FBgn0259213	299	279	49	61	81	119
FBgn0259216	487	612	87	72	129	195
FBgn0259219	4734	5097	279	306	388	1894
FBgn0259221	2260	2138	1801	1364	1801	904
FBgn0259222	626	546	70	78	85	250
FBgn0259223	1096	669	4	7	16	438
FBgn0259224	802	699	566	339	662	321
FBgn0259226	152	225	9	13	20	61
FBgn0259227	1502	1328	812	779	898	601
FBgn0259229	11	24	60	54	65	4
FBgn0259231	113	85	21	17	28	45
FBgn0259233	116	88	24	8	22	46
FBgn0259236	669	503	199	265	357	268
FBgn0259237	165	237	430	224	395	66
FBgn0259239	396	618	31	16	39	158
FBgn0259241	96	125	22	14	24	38
FBgn0259242	148	93	38	22	36	59
FBgn0259243	5001	5003	3522	3453	3187	2000
FBgn0259244	370	502	145	95	141	148
FBgn0259245	157	127	20	35	20	63
FBgn0259246	955	1068	118	120	137	382
FBgn0259481	4646	4123	2477	2369	2356	1858
FBgn0259482	222	247	1135	1235	1049	89
FBgn0259483	1202	1094	3219	3115	2793	481
FBgn0259676	85	98	2352	2396	1807	34
FBgn0259677	248	262	35	58	83	99
FBgn0259678	5174	4686	653	483	673	2070
FBgn0259680	3807	2930	261	241	322	1523
FBgn0259682	2767	2208	25907	26452	22577	1107
FBgn0259685	862	999	1438	1193	1283	345
FBgn0259697	23	10	53	61	53	9
FBgn0259701	1127	682	194	257	262	451
FBgn0259704	228	332	672	747	693	91
FBgn0259705	120	159	240	298	300	48
FBgn0259707	173	185	52	35	76	69
FBgn0259711	177	143	623	626	523	71
FBgn0259714	266	324	102	72	103	106
FBgn0259715	1070	1211	2368	1470	2070	428
FBgn0259722	433	499	653	641	656	173
FBgn0259729	1470	939	217	280	322	588
FBgn0259734	502	506	2566	2252	1606	201
FBgn0259735	849	1076	1800	1772	1493	340
FBgn0259736	6565	7850	1310	1073	1578	2626
FBgn0259737	90	45	25	14	19	36
FBgn0259739	3696	2335	364	596	607	1478
FBgn0259740	706	576	361	258	449	282
FBgn0259741	167	91	37	59	43	67
FBgn0259742	472	382	964	921	781	189
FBgn0259745	267	308	7488	7623	5602	107
FBgn0259748	97	185	822	443	624	39
FBgn0259749	6384	5979	4295	4035	3887	2554
FBgn0259785	865	1194	5935	5237	4003	346
FBgn0259789	70	65	2072	2431	1775	28
FBgn0259791	230	187	2403	2509	1933	92
FBgn0259794	4112	2621	537	722	808	1645
FBgn0259795	27051	17255	3626	4648	4962	10820
FBgn0259818	259	208	91	101	87	103
FBgn0259821	191	260	60	58	85	76
FBgn0259822	703	911	147	99	131	281
FBgn0259823	191	211	42	43	59	76
FBgn0259824	805	987	2153	2370	1834	322
FBgn0259831	28	17	0	2	0	11
FBgn0259876	566	497	3249	3242	2507	226
FBgn0259878	112	97	322	143	331	45
FBgn0259896	680	625	149	96	173	272
FBgn0259916	217	215	976	980	925	87
FBgn0259917	465	242	43	90	72	186
FBgn0259918	52	26	2	5	8	21
FBgn0259922	385	236	63	46	58	154
FBgn0259923	605	743	1080	966	868	242
FBgn0259927	802	759	128	122	128	321
FBgn0259935	326	268	34	46	48	130
FBgn0259936	86	153	666	825	616	34
FBgn0259937	1526	2848	16954	17761	14754	611
FBgn0259949	43	29	16	10	22	17
FBgn0259951	169	171	20	4	14	67
FBgn0259952	1405	741	120	121	210	562
FBgn0259955	63	33	10	6	15	25
FBgn0259956	134	85	31	45	81	54
FBgn0259957	59	25	4	4	18	23
FBgn0259958	197	103	28	22	83	79
FBgn0259959	48	13	11	10	20	19
FBgn0259960	30	16	6	5	10	12
FBgn0259962	64	35	16	18	30	25
FBgn0259963	58	23	9	9	23	23
FBgn0259964	813	344	201	131	341	325
FBgn0259965	171	92	32	24	88	68
FBgn0259966	374	217	113	120	267	149
FBgn0259967	847	598	47	63	147	339
FBgn0259968	2253	1263	135	207	148	901
FBgn0259969	349	145	105	66	190	139
FBgn0259970	68	17	9	7	11	27
FBgn0259971	425	185	66	87	218	170
