gene_id	6mo_1	6mo_2	6mo_3	28mo_1	28mo_2	28mo_3
ENSRNOG00000001158	162	152	123	124	115	131
ENSRNOG00000006604	491	237	394	348	319	289
ENSRNOG00000001159	0	9	2	3	1	2
ENSRNOG00000016405	3	4	4	8	8	3
ENSRNOG00000036007	25	14	19	21	11	19
ENSRNOG00000026207	0	0	2	0	0	0
ENSRNOG00000036008	1	0	0	0	1	0
ENSRNOG00000026208	0	0	0	0	0	0
ENSRNOG00000036009	31	1	6	23	5	5
ENSRNOG00000016408	9	5	12	4	10	6
ENSRNOG00000006608	153	186	150	151	191	177
ENSRNOG00000016409	0	0	1	0	0	0
ENSRNOG00000006609	1621	1204	1306	1362	1087	1099
ENSRNOG00000001160	71	56	54	66	53	44
ENSRNOG00000001161	126	88	125	112	106	101
ENSRNOG00000001162	0	0	0	0	0	0
ENSRNOG00000036010	43	26	28	52	25	23
ENSRNOG00000001163	30	23	22	23	17	25
ENSRNOG00000036011	66	43	14	17	22	20
ENSRNOG00000001164	0	0	0	0	0	0
ENSRNOG00000016410	110	70	86	81	105	79
ENSRNOG00000026211	13	8	15	7	8	6
ENSRNOG00000036012	2	1	0	0	0	0
ENSRNOG00000001165	0	0	0	0	0	0
ENSRNOG00000016411	19	20	19	22	20	12
ENSRNOG00000026212	26	7	8	17	11	6
ENSRNOG00000036013	0	0	0	0	0	0
ENSRNOG00000006611	11	10	13	11	7	9
ENSRNOG00000001166	45	11	14	17	17	11
ENSRNOG00000016412	5	4	16	8	10	1
ENSRNOG00000026213	5	2	3	5	6	4
ENSRNOG00000036014	0	0	0	0	0	0
ENSRNOG00000006612	25	14	28	32	17	12
ENSRNOG00000001167	2	1	4	6	3	2
ENSRNOG00000016413	3	1	1	4	3	4
ENSRNOG00000001168	2	0	2	3	3	2
ENSRNOG00000016414	1587	1395	1695	1528	1421	1158
ENSRNOG00000026215	0	0	0	0	1	0
ENSRNOG00000036016	2	0	0	1	0	0
ENSRNOG00000006614	658	750	558	563	520	561
ENSRNOG00000001169	10	13	9	11	20	12
ENSRNOG00000016415	995	999	1185	920	970	848
ENSRNOG00000036017	449	112	85	186	42	96
ENSRNOG00000006615	6	23	9	17	10	10
ENSRNOG00000016416	49	61	75	70	60	67
ENSRNOG00000026217	14	9	10	12	6	10
ENSRNOG00000016417	46	40	58	44	51	49
ENSRNOG00000036019	8	0	0	0	0	2
ENSRNOG00000006617	135	78	132	128	111	87
ENSRNOG00000026219	34	42	39	50	21	29
ENSRNOG00000016419	68	40	51	64	48	29
ENSRNOG00000006619	99	79	69	81	74	54
ENSRNOG00000001170	401	386	404	376	332	338
ENSRNOG00000001171	64	58	59	78	62	71
ENSRNOG00000001172	301	202	300	218	236	182
ENSRNOG00000036020	0	0	0	0	0	0
ENSRNOG00000001173	44	43	17	37	72	40
ENSRNOG00000026220	1	0	2	0	0	0
ENSRNOG00000036021	0	2	1	1	1	1
ENSRNOG00000001174	56	53	41	54	27	34
ENSRNOG00000016420	4	4	1	9	6	8
ENSRNOG00000036022	0	0	0	0	0	0
ENSRNOG00000006620	0	0	0	0	0	0
ENSRNOG00000001175	150	133	170	174	144	172
ENSRNOG00000016421	0	2	2	3	3	0
ENSRNOG00000036023	0	0	0	0	0	0
ENSRNOG00000016422	14	7	7	7	6	8
ENSRNOG00000036024	804	594	544	581	548	764
ENSRNOG00000006622	52	86	47	76	34	62
ENSRNOG00000001177	5	7	8	7	8	5
ENSRNOG00000016423	1156	686	1106	806	820	654
ENSRNOG00000006623	129	180	128	149	127	155
ENSRNOG00000001178	79	38	74	51	60	46
ENSRNOG00000026225	0	0	0	0	0	0
ENSRNOG00000036026	48	45	83	46	63	35
ENSRNOG00000026226	532	578	554	638	485	480
ENSRNOG00000036027	12	2	15	15	6	4
ENSRNOG00000006625	2	1	2	0	1	0
ENSRNOG00000026227	0	0	0	0	0	0
ENSRNOG00000036028	11	1	7	1	2	3
ENSRNOG00000006626	0	0	0	0	0	0
ENSRNOG00000016427	136	140	120	94	137	105
ENSRNOG00000026228	0	0	0	0	0	0
ENSRNOG00000036029	61	27	36	30	13	13
ENSRNOG00000006627	6	4	19	7	5	14
ENSRNOG00000026229	198	259	219	201	212	201
ENSRNOG00000006628	123	195	96	201	86	96
ENSRNOG00000016429	1334	556	1084	895	1084	926
ENSRNOG00000001181	5	7	4	1	6	5
ENSRNOG00000001182	27	15	24	16	11	20
ENSRNOG00000036030	3104	2558	2489	2408	2381	2678
ENSRNOG00000001183	0	0	0	0	0	0
ENSRNOG00000036031	1	0	1	1	0	0
ENSRNOG00000001184	39	13	26	24	20	24
ENSRNOG00000026231	0	0	0	0	0	0
ENSRNOG00000036032	0	0	0	0	0	0
ENSRNOG00000001185	179	169	264	193	172	164
ENSRNOG00000026232	0	0	0	0	0	0
ENSRNOG00000036033	0	2	0	0	0	2
ENSRNOG00000006631	332	208	416	285	258	213
ENSRNOG00000016432	9	12	6	2	2	8
ENSRNOG00000006632	190	165	169	121	202	144
ENSRNOG00000001187	0	1	0	0	1	0
ENSRNOG00000016433	11	5	12	10	11	8
ENSRNOG00000026234	0	0	0	0	0	0
ENSRNOG00000006633	0	0	0	0	0	0
ENSRNOG00000016434	34	15	13	9	14	5
ENSRNOG00000026235	0	0	1	0	2	0
ENSRNOG00000036036	70	62	75	49	34	55
ENSRNOG00000006634	0	0	0	0	0	0
ENSRNOG00000001189	54	20	53	41	28	26
ENSRNOG00000026236	475	425	461	515	420	426
ENSRNOG00000016436	0	0	0	0	0	1
ENSRNOG00000036038	0	0	0	0	0	0
ENSRNOG00000006636	135	112	78	149	92	127
ENSRNOG00000016437	14	7	13	4	13	4
ENSRNOG00000026238	69	35	46	33	69	42
ENSRNOG00000036039	3	0	0	0	2	1
ENSRNOG00000006637	0	0	0	0	0	0
ENSRNOG00000026239	256	224	204	167	195	153
ENSRNOG00000006639	165	160	148	153	124	165
ENSRNOG00000001190	190	177	129	129	175	146
ENSRNOG00000001191	11	8	9	7	5	5
ENSRNOG00000001192	111	92	67	81	55	54
ENSRNOG00000001193	1	1	0	1	0	1
ENSRNOG00000001194	24	30	27	13	12	13
ENSRNOG00000026241	6	10	24	7	20	10
ENSRNOG00000001195	0	0	1	3	0	4
ENSRNOG00000036043	53	29	28	29	20	23
ENSRNOG00000006641	0	1	0	1	0	0
ENSRNOG00000016442	0	0	0	0	0	0
ENSRNOG00000026243	233	194	256	232	283	235
ENSRNOG00000036044	0	0	0	0	0	0
ENSRNOG00000006642	775	582	700	782	541	548
ENSRNOG00000001197	22	10	7	7	16	8
ENSRNOG00000016443	1615	1149	1579	1291	1367	1055
ENSRNOG00000026244	0	0	0	0	0	0
ENSRNOG00000036045	0	0	0	0	0	0
ENSRNOG00000001198	3	0	1	1	2	5
ENSRNOG00000016444	66	55	77	78	58	72
ENSRNOG00000006644	281	312	258	285	258	241
ENSRNOG00000001199	40	47	40	51	60	50
ENSRNOG00000036047	8	3	12	7	2	0
ENSRNOG00000006645	827	442	478	361	558	445
ENSRNOG00000016446	50	21	49	24	28	22
ENSRNOG00000026247	0	0	0	0	0	0
ENSRNOG00000036048	9	3	1	6	0	3
ENSRNOG00000006646	595	338	514	552	427	420
ENSRNOG00000016447	248	272	241	257	205	183
ENSRNOG00000026248	276	139	233	171	176	136
ENSRNOG00000036049	0	0	0	0	0	0
ENSRNOG00000016448	57	47	68	48	51	48
ENSRNOG00000026249	0	0	0	0	0	0
ENSRNOG00000006649	273	113	243	156	175	125
ENSRNOG00000036050	0	0	1	0	1	0
ENSRNOG00000036051	0	0	3	0	0	0
ENSRNOG00000026251	3	1	6	4	0	3
ENSRNOG00000016451	17	12	3	7	14	7
ENSRNOG00000026252	0	1	1	0	1	0
ENSRNOG00000036053	0	0	0	0	0	0
ENSRNOG00000016452	251	165	260	234	190	164
ENSRNOG00000036054	0	0	0	1	0	0
ENSRNOG00000006652	657	655	796	827	570	630
ENSRNOG00000036055	1199	586	747	729	567	534
ENSRNOG00000006653	0	6	0	7	3	0
ENSRNOG00000016454	44	39	42	40	41	23
ENSRNOG00000036056	2	0	0	0	0	0
ENSRNOG00000006654	0	0	0	0	0	0
ENSRNOG00000036057	0	3	0	3	5	0
ENSRNOG00000006655	244	215	197	216	138	174
ENSRNOG00000016456	142	259	160	239	173	214
ENSRNOG00000036058	2032	1397	1778	435	636	586
ENSRNOG00000036059	1	0	0	0	0	0
ENSRNOG00000006658	3	0	1	0	2	0
ENSRNOG00000016459	306	216	310	296	253	215
ENSRNOG00000036060	0	0	0	0	0	0
ENSRNOG00000026260	253	169	260	274	215	201
ENSRNOG00000016460	1258	1188	1229	1082	1129	1045
ENSRNOG00000036062	655	514	674	374	473	504
ENSRNOG00000006660	223	195	174	238	162	187
ENSRNOG00000026262	0	0	0	0	0	0
ENSRNOG00000036063	3	2	4	5	2	0
ENSRNOG00000006661	8	14	11	19	4	11
ENSRNOG00000016462	186	175	196	198	101	161
ENSRNOG00000006662	1	0	0	1	0	0
ENSRNOG00000016463	0	0	0	0	0	0
ENSRNOG00000036065	0	0	1	1	1	0
ENSRNOG00000006663	40	29	38	23	21	20
ENSRNOG00000026265	0	0	0	0	0	0
ENSRNOG00000006664	0	0	0	0	0	0
ENSRNOG00000016465	11	17	19	16	24	12
ENSRNOG00000036067	0	0	0	0	0	0
ENSRNOG00000026267	101	105	113	99	106	102
ENSRNOG00000036068	8	6	5	6	6	5
ENSRNOG00000016467	96	19	63	30	49	37
ENSRNOG00000036069	0	0	0	0	0	0
ENSRNOG00000016468	43	19	27	38	37	25
ENSRNOG00000006668	4	1	0	3	1	0
ENSRNOG00000016469	0	1	0	0	0	0
ENSRNOG00000006669	0	0	0	0	0	0
ENSRNOG00000036071	0	0	0	0	0	0
ENSRNOG00000016470	239	288	258	261	257	302
ENSRNOG00000026271	360	234	318	300	274	217
ENSRNOG00000036072	0	1	0	0	0	0
ENSRNOG00000006670	11	7	6	5	9	11
ENSRNOG00000016472	15	4	6	7	9	9
ENSRNOG00000036074	0	0	0	0	0	0
ENSRNOG00000026274	0	0	0	0	0	0
ENSRNOG00000036075	32	70	20	8	5	35
ENSRNOG00000016474	1768	1462	1888	2069	1362	1301
ENSRNOG00000036076	0	0	0	0	0	0
ENSRNOG00000006674	1	8	4	11	3	4
ENSRNOG00000016475	87	61	68	58	61	60
ENSRNOG00000036077	1257	1186	1203	1201	954	1004
ENSRNOG00000006675	0	2	0	0	0	0
ENSRNOG00000026277	243	252	160	176	155	156
ENSRNOG00000036078	760	1029	654	916	769	761
ENSRNOG00000016477	22	14	13	15	17	6
ENSRNOG00000026278	55	39	38	35	50	33
ENSRNOG00000016478	199	138	192	206	162	142
ENSRNOG00000016479	3	0	2	0	2	1
ENSRNOG00000036080	0	0	0	0	0	0
ENSRNOG00000026280	26	26	25	24	23	27
ENSRNOG00000016480	0	1	0	1	0	0
ENSRNOG00000026281	0	0	1	0	0	1
ENSRNOG00000036083	0	0	1	0	0	0
ENSRNOG00000006681	16	24	20	15	23	18
ENSRNOG00000036084	0	0	0	0	0	0
ENSRNOG00000006682	635	341	656	480	557	375
ENSRNOG00000016483	104	61	95	87	93	68
ENSRNOG00000026284	5	1	2	2	3	1
ENSRNOG00000036085	0	0	0	0	0	0
ENSRNOG00000006683	2912	2863	2741	2462	2499	2320
ENSRNOG00000016484	56	50	63	41	30	42
ENSRNOG00000036086	52	63	56	50	33	60
ENSRNOG00000006684	351	354	292	362	282	279
ENSRNOG00000026286	14	12	5	10	8	6
ENSRNOG00000036087	0	0	0	0	0	0
ENSRNOG00000016486	211	249	194	249	188	207
ENSRNOG00000016488	57	71	65	93	71	53
ENSRNOG00000016489	17	27	31	20	28	23
ENSRNOG00000006689	88	238	84	145	65	126
ENSRNOG00000044700	0	0	0	0	0	0
ENSRNOG00000044701	0	0	0	0	0	0
ENSRNOG00000034900	106	18	129	84	25	12
ENSRNOG00000044702	0	0	0	0	0	0
ENSRNOG00000034901	1	0	0	1	0	1
ENSRNOG00000044703	0	0	0	0	0	0
ENSRNOG00000034902	2	0	0	0	0	0
ENSRNOG00000044704	0	0	0	0	0	0
ENSRNOG00000044705	12	15	9	9	7	15
ENSRNOG00000034904	1981	1446	1855	425	618	595
ENSRNOG00000044706	0	0	0	0	0	0
ENSRNOG00000034905	0	0	0	0	0	0
ENSRNOG00000044707	0	0	0	0	0	0
ENSRNOG00000044708	0	0	0	0	0	0
ENSRNOG00000044709	0	0	0	0	0	0
ENSRNOG00000034908	6	3	3	5	3	9
ENSRNOG00000034909	0	0	0	0	0	0
ENSRNOG00000036090	0	0	0	0	0	0
ENSRNOG00000016490	5	1	1	0	2	3
ENSRNOG00000026291	0	0	1	1	1	0
ENSRNOG00000006690	388	266	354	387	271	287
ENSRNOG00000016491	0	0	1	0	0	0
ENSRNOG00000026292	0	0	0	0	0	0
ENSRNOG00000026293	22	11	20	12	21	16
ENSRNOG00000036094	0	0	0	0	0	0
ENSRNOG00000036095	0	0	0	0	0	0
ENSRNOG00000016494	29	19	21	35	15	16
ENSRNOG00000026295	3	1	0	0	1	1
ENSRNOG00000006694	175	145	170	165	147	154
ENSRNOG00000026296	2	1	2	3	1	1
ENSRNOG00000036097	4	0	1	3	1	1
ENSRNOG00000006695	86	52	52	43	57	44
ENSRNOG00000016496	17	33	29	21	23	15
ENSRNOG00000026297	0	0	0	0	0	0
ENSRNOG00000036098	9	9	16	8	8	11
ENSRNOG00000016497	114	109	96	102	87	101
ENSRNOG00000036099	679	151	161	924	68	135
ENSRNOG00000006697	710	631	881	837	610	582
ENSRNOG00000016498	1445	1251	1789	1814	1289	1288
ENSRNOG00000026299	255	302	389	337	351	306
ENSRNOG00000006698	52	32	62	40	34	31
ENSRNOG00000006699	168	151	152	130	153	114
ENSRNOG00000044710	0	0	0	0	0	0
ENSRNOG00000044711	0	0	0	0	0	0
ENSRNOG00000044712	0	0	0	0	0	0
ENSRNOG00000034911	0	0	0	0	0	0
ENSRNOG00000044713	0	0	0	0	0	0
ENSRNOG00000034912	1	0	1	0	0	0
ENSRNOG00000044714	0	0	0	0	0	0
ENSRNOG00000034913	16	7	14	7	14	4
ENSRNOG00000044715	0	0	0	0	0	0
ENSRNOG00000034914	0	0	0	0	0	0
ENSRNOG00000044716	0	0	0	0	0	0
ENSRNOG00000034915	0	1	0	0	0	2
ENSRNOG00000044717	0	0	0	0	0	0
ENSRNOG00000034916	11	10	7	11	5	1
ENSRNOG00000044718	0	0	0	0	0	0
ENSRNOG00000034917	3	3	0	1	0	0
ENSRNOG00000044719	0	0	0	0	0	0
ENSRNOG00000044720	0	0	0	0	0	0
ENSRNOG00000044721	0	0	0	0	0	0
ENSRNOG00000034920	0	0	0	0	0	0
ENSRNOG00000044722	0	0	0	0	0	0
ENSRNOG00000034921	0	0	0	1	0	0
ENSRNOG00000044723	0	0	0	1	0	0
ENSRNOG00000034922	61	97	40	65	47	78
ENSRNOG00000044724	0	0	0	0	0	0
ENSRNOG00000044725	0	0	0	0	0	0
ENSRNOG00000034924	1	0	0	0	0	0
ENSRNOG00000044726	0	0	0	0	0	0
ENSRNOG00000034925	0	0	0	0	0	0
ENSRNOG00000044727	0	0	0	0	0	0
ENSRNOG00000034926	2105	989	1495	1419	1158	1140
ENSRNOG00000044728	0	0	0	0	0	0
ENSRNOG00000034927	527	190	717	250	221	378
ENSRNOG00000044729	0	0	0	0	0	0
ENSRNOG00000034928	16	2	6	7	7	9
ENSRNOG00000044730	0	0	0	0	0	1
ENSRNOG00000044731	0	0	0	0	0	0
ENSRNOG00000044732	0	0	0	0	0	0
ENSRNOG00000044733	0	0	0	0	0	0
ENSRNOG00000034932	697	524	633	502	557	530
ENSRNOG00000044734	1	1	0	2	1	3
ENSRNOG00000044735	0	0	0	0	0	0
ENSRNOG00000034934	1474	562	1077	1772	554	572
ENSRNOG00000044736	0	0	0	0	0	0
ENSRNOG00000034935	0	0	0	0	0	0
ENSRNOG00000044737	0	0	0	0	0	0
ENSRNOG00000034936	1303	416	1085	1405	453	427
ENSRNOG00000044738	0	0	0	0	0	0
ENSRNOG00000034937	0	1	0	0	0	1
ENSRNOG00000044739	0	0	0	0	0	0
ENSRNOG00000034938	0	0	0	0	0	0
ENSRNOG00000044740	0	0	0	0	0	0
ENSRNOG00000044741	0	0	0	0	0	0
ENSRNOG00000034940	0	0	0	0	0	0
ENSRNOG00000044742	5	7	3	5	9	4
ENSRNOG00000044743	0	0	0	0	0	0
ENSRNOG00000044744	0	0	0	0	0	0
ENSRNOG00000044745	0	0	0	0	0	0
ENSRNOG00000034944	0	0	0	0	0	0
ENSRNOG00000044746	0	0	0	0	0	0
ENSRNOG00000034945	46	27	37	41	32	32
ENSRNOG00000044747	0	0	0	0	0	0
ENSRNOG00000044748	3	1	2	2	2	0
ENSRNOG00000034947	148	117	136	112	113	146
ENSRNOG00000044749	0	0	0	0	0	0
ENSRNOG00000034948	153	113	73	54	40	43
ENSRNOG00000034949	0	0	0	0	0	0
ENSRNOG00000044750	3	4	2	2	3	7
ENSRNOG00000044751	0	0	0	0	0	0
ENSRNOG00000044752	0	0	0	0	0	0
ENSRNOG00000044753	0	0	0	0	0	0
ENSRNOG00000044754	0	0	0	0	0	0
ENSRNOG00000044755	0	0	0	0	0	0
ENSRNOG00000044756	0	0	0	0	0	0
ENSRNOG00000034955	0	0	0	0	0	0
ENSRNOG00000044757	0	0	0	0	0	0
ENSRNOG00000034956	0	0	0	0	1	0
ENSRNOG00000044758	0	0	0	0	0	0
ENSRNOG00000034957	0	0	0	0	0	0
ENSRNOG00000044759	0	0	0	0	0	0
ENSRNOG00000034958	20	28	20	21	20	36
ENSRNOG00000034959	1049	364	923	858	477	510
ENSRNOG00000044760	3	1	7	4	7	5
ENSRNOG00000044761	0	0	0	0	0	0
ENSRNOG00000034960	0	0	0	0	0	0
ENSRNOG00000044762	10	3	3	5	5	1
ENSRNOG00000034961	0	0	0	0	0	0
ENSRNOG00000044763	0	0	0	0	0	0
ENSRNOG00000034962	0	0	0	0	0	0
ENSRNOG00000044764	0	0	0	0	0	0
ENSRNOG00000034963	10196	3704	7526	5555	4268	4253
ENSRNOG00000044765	0	0	0	0	0	0
ENSRNOG00000034964	0	0	0	0	0	0
ENSRNOG00000044766	0	0	0	0	0	0
ENSRNOG00000044767	0	0	0	0	0	0
ENSRNOG00000034966	0	0	0	0	0	0
ENSRNOG00000044768	0	0	0	0	0	0
ENSRNOG00000034967	0	0	0	0	0	0
ENSRNOG00000044769	0	0	0	0	0	0
ENSRNOG00000034968	0	0	0	0	0	0
ENSRNOG00000034969	183	21	82	29	10	23
ENSRNOG00000044770	0	0	0	0	0	0
ENSRNOG00000044771	0	0	0	1	1	0
ENSRNOG00000034970	0	0	0	0	0	0
ENSRNOG00000044772	0	0	0	0	0	0
ENSRNOG00000044773	0	0	0	0	0	0
ENSRNOG00000044774	0	0	0	0	0	0
ENSRNOG00000034973	9	0	3	11	3	2
ENSRNOG00000044775	0	0	0	0	0	0
ENSRNOG00000034974	4	3	2	4	10	6
ENSRNOG00000044776	0	0	0	0	0	0
ENSRNOG00000034975	23	15	18	23	9	11
ENSRNOG00000044777	0	0	0	0	0	0
ENSRNOG00000044778	0	0	0	0	0	0
ENSRNOG00000034977	0	0	0	0	0	0
ENSRNOG00000044779	0	0	0	0	0	0
ENSRNOG00000034978	75	63	63	53	34	68
ENSRNOG00000044780	0	0	0	0	0	0
ENSRNOG00000044781	0	0	0	0	0	0
ENSRNOG00000034980	143	391	221	307	197	265
ENSRNOG00000044782	0	0	0	0	1	0
ENSRNOG00000044783	0	0	0	0	0	0
ENSRNOG00000034982	452	33	256	114	60	39
ENSRNOG00000044784	0	0	0	0	0	0
ENSRNOG00000034983	0	0	0	0	0	0
ENSRNOG00000044785	0	0	0	0	0	0
ENSRNOG00000034984	12	11	11	4	16	17
ENSRNOG00000044786	0	0	0	0	0	0
ENSRNOG00000034985	416	57	148	279	70	44
ENSRNOG00000044787	0	0	0	0	0	0
ENSRNOG00000044788	412	45	298	366	84	47
ENSRNOG00000044789	0	1	1	0	0	3
ENSRNOG00000034988	0	2	0	4	0	0
ENSRNOG00000034989	1940	1396	1849	376	642	593
ENSRNOG00000044790	0	0	0	0	0	0
ENSRNOG00000044791	0	0	0	0	0	0
ENSRNOG00000034990	0	0	0	0	0	0
ENSRNOG00000044792	0	0	0	0	0	0
ENSRNOG00000034991	0	0	0	0	0	0
ENSRNOG00000044793	0	0	0	0	0	0
ENSRNOG00000034992	2	0	1	1	1	0
ENSRNOG00000044794	0	0	0	0	0	0
ENSRNOG00000034993	0	0	0	2	0	0
ENSRNOG00000044795	0	0	0	1	0	0
ENSRNOG00000034994	4384	3079	3422	5077	2532	3422
ENSRNOG00000044796	0	0	0	0	0	2
ENSRNOG00000044797	0	0	0	0	0	0
ENSRNOG00000044798	0	0	0	0	0	0
ENSRNOG00000034997	128	88	288	139	60	81
ENSRNOG00000044799	0	0	0	0	0	0
ENSRNOG00000034998	0	0	0	0	0	0
ENSRNOG00000034999	505	958	296	692	585	847
ENSRNOG00000011000	697	770	603	603	564	588
ENSRNOG00000011001	0	0	0	0	0	0
ENSRNOG00000001201	200	173	208	232	158	172
ENSRNOG00000001203	68	58	75	63	43	50
ENSRNOG00000011004	8	4	0	3	1	0
ENSRNOG00000001204	151	132	120	111	106	105
ENSRNOG00000001205	625	483	520	454	434	420
ENSRNOG00000011006	1	0	0	1	0	0
ENSRNOG00000011007	226	169	209	152	212	158
ENSRNOG00000011008	241	298	247	284	195	222
ENSRNOG00000011009	11	12	17	28	9	13
ENSRNOG00000001210	50	40	42	45	34	38
ENSRNOG00000011011	2	1	5	1	3	1
ENSRNOG00000001211	64	38	44	31	37	27
ENSRNOG00000011012	100	56	89	67	70	72
ENSRNOG00000001212	0	0	0	0	0	0
ENSRNOG00000001213	0	0	0	0	0	0
ENSRNOG00000011014	384	455	494	475	425	371
ENSRNOG00000001214	52	31	42	53	69	45
ENSRNOG00000011015	1590	1191	1902	1287	1478	1191
ENSRNOG00000001215	25	21	15	17	32	9
ENSRNOG00000011016	103	60	70	34	51	41
ENSRNOG00000001216	58	23	29	22	30	23
ENSRNOG00000001217	0	0	0	0	3	0
ENSRNOG00000001218	0	0	0	0	0	0
ENSRNOG00000011019	131	80	141	125	113	82
ENSRNOG00000001219	4	1	2	1	2	1
ENSRNOG00000011020	188	154	219	269	130	206
ENSRNOG00000001220	0	0	0	0	0	0
ENSRNOG00000011022	2	1	1	0	2	1
ENSRNOG00000001222	23	8	14	18	13	15
ENSRNOG00000011023	0	0	0	0	0	0
ENSRNOG00000001223	135	142	146	73	140	71
ENSRNOG00000011024	466	481	570	480	439	416
ENSRNOG00000001224	16	39	22	21	11	11
ENSRNOG00000011025	43	36	32	31	21	20
ENSRNOG00000001225	30	23	20	23	14	6
ENSRNOG00000011026	21	11	23	12	21	13
ENSRNOG00000001226	21	12	22	4	14	15
ENSRNOG00000011027	118	78	82	93	68	70
ENSRNOG00000001227	1178	1218	1295	977	920	941
ENSRNOG00000011028	63	43	92	63	61	75
ENSRNOG00000001228	40	25	26	23	16	16
ENSRNOG00000011029	96	87	104	89	69	80
ENSRNOG00000001229	9	7	6	6	12	11
ENSRNOG00000011032	187	117	172	127	140	127
ENSRNOG00000001232	18	10	10	16	4	4
ENSRNOG00000011033	4	0	1	1	2	0
ENSRNOG00000011034	2	1	3	2	1	0
ENSRNOG00000001235	109	56	76	43	75	54
ENSRNOG00000001236	17	10	15	23	14	14
ENSRNOG00000011037	0	0	0	0	1	0
ENSRNOG00000001237	137	79	95	81	104	79
ENSRNOG00000001238	388	386	392	458	299	302
ENSRNOG00000011039	0	0	0	0	3	0
ENSRNOG00000001239	93	42	73	92	65	56
ENSRNOG00000011040	327	173	255	267	191	233
ENSRNOG00000001241	23	17	23	14	14	20
ENSRNOG00000011042	3	4	4	11	1	6
ENSRNOG00000001242	172	96	130	115	106	89
ENSRNOG00000001243	80	86	87	94	101	67
ENSRNOG00000011044	155	117	204	77	126	116
ENSRNOG00000001245	24	29	25	32	21	19
ENSRNOG00000011047	142	149	205	168	151	131
ENSRNOG00000001247	270	300	317	301	245	260
ENSRNOG00000001249	22	15	30	20	34	23
ENSRNOG00000001250	15	26	14	15	17	14
ENSRNOG00000001251	0	2	2	0	7	0
ENSRNOG00000011052	349	206	346	341	236	225
ENSRNOG00000001252	2	1	3	2	4	1
ENSRNOG00000011053	31	19	22	7	11	6
ENSRNOG00000036100	23	4	9	29	5	2
ENSRNOG00000001253	175	95	149	125	141	104
ENSRNOG00000011054	87	43	66	36	50	29
ENSRNOG00000036101	119	33	84	101	56	30
ENSRNOG00000001254	24	10	11	14	7	13
ENSRNOG00000016500	19	18	38	6	14	14
ENSRNOG00000036102	13	4	17	17	13	15
ENSRNOG00000006700	25	38	34	24	27	30
ENSRNOG00000001255	39	20	29	18	24	11
ENSRNOG00000026302	7	5	3	2	2	1
ENSRNOG00000006701	112	90	134	84	115	87
ENSRNOG00000001256	245	203	197	167	170	118
ENSRNOG00000011057	644	374	582	552	436	354
ENSRNOG00000016502	55	17	50	32	32	23
ENSRNOG00000036104	0	0	0	0	0	0
ENSRNOG00000011058	566	345	447	290	410	278
ENSRNOG00000016503	20	28	21	15	15	10
ENSRNOG00000006703	118	88	132	88	110	78
ENSRNOG00000001258	25	16	33	34	29	14
ENSRNOG00000011059	799	655	900	738	620	571
ENSRNOG00000036106	0	0	0	0	0	0
ENSRNOG00000001259	36	18	29	25	26	20
ENSRNOG00000016505	250	188	275	207	194	207
ENSRNOG00000026306	1	6	1	1	4	7
ENSRNOG00000036107	194	206	97	343	118	123
ENSRNOG00000006705	330	355	387	308	235	263
ENSRNOG00000006706	0	0	0	0	0	0
ENSRNOG00000016507	26	37	16	21	23	14
ENSRNOG00000026308	33	24	46	55	23	31
ENSRNOG00000016508	22	12	30	33	41	14
ENSRNOG00000026309	43	29	31	32	27	35
ENSRNOG00000006708	151	78	158	84	115	79
ENSRNOG00000016509	73	50	82	65	55	46
ENSRNOG00000006709	0	11	0	0	2	0
ENSRNOG00000011060	28	36	43	57	38	25
ENSRNOG00000001260	7	2	8	5	6	3
ENSRNOG00000001261	4	2	3	7	7	3
ENSRNOG00000011062	91	100	116	105	53	79
ENSRNOG00000001262	5	0	2	3	1	2
ENSRNOG00000011063	90	133	92	105	81	109
ENSRNOG00000036110	0	0	0	0	0	0
ENSRNOG00000026310	39	24	26	25	19	14
ENSRNOG00000036111	6	6	6	3	0	0
ENSRNOG00000011065	0	0	0	0	0	1
ENSRNOG00000016510	0	0	0	0	0	0
ENSRNOG00000006710	0	0	0	0	0	0
ENSRNOG00000001265	15	9	5	10	6	8
ENSRNOG00000011066	670	545	631	545	549	524
ENSRNOG00000016511	178	131	179	132	123	128
ENSRNOG00000036113	0	0	0	0	0	0
ENSRNOG00000006711	29	12	28	23	13	25
ENSRNOG00000011067	73	76	80	51	72	61
ENSRNOG00000016512	5	14	4	7	10	7
ENSRNOG00000036114	28	35	32	45	26	22
ENSRNOG00000001267	85	34	65	58	47	36
ENSRNOG00000011068	68	33	69	55	63	38
ENSRNOG00000036115	0	0	0	0	0	0
ENSRNOG00000006713	0	8	7	2	4	0
ENSRNOG00000011069	7	5	13	6	6	3
ENSRNOG00000026315	1	0	0	0	1	0
ENSRNOG00000036116	0	0	0	0	0	0
ENSRNOG00000001269	1242	1662	1193	1511	1040	1514
ENSRNOG00000026316	164	145	149	163	127	155
ENSRNOG00000006715	4	3	5	2	3	6
ENSRNOG00000016516	10664	6281	8663	6751	6613	6156
ENSRNOG00000026317	0	0	0	0	0	0
ENSRNOG00000006716	0	0	0	0	0	0
ENSRNOG00000006717	105	90	89	88	109	81
ENSRNOG00000026319	1247	1159	1178	1031	1124	927
